date,vix,us10y_yield,ticker,name,price,pct_change,p1,p2,p3,p4,p5,p6,total,zero_flag,rsi,vol_ratio,ma20,ma60,ma120,ma200,bb_position,fcf_yield,ret_60d,signal
2026-06-03,16.059999465942383,4.491000175476074,META,"Meta Platforms, Inc.",622.97998046875,4.24,30.0,20.5,8.0,12.5,9.5,5.0,85.5,False,51.457470748351945,1.3,613.1734985351562,619.5349884033203,637.4621231079102,663.2217910766601,0.7159,0.0162,-4.67,STRONG_BUY
2026-06-03,16.059999465942383,4.491000175476074,WDC,Western Digital Corporation,594.1099853515625,5.51,29.0,19.0,8.5,12.5,10.0,5.0,84.0,False,80.37729306934298,1.06,503.13899688720704,393.09716466267906,313.46576296488445,237.7910461807251,1.1052,0.0101,123.17,STRONG_BUY
2026-06-03,16.059999465942383,4.491000175476074,AMZN,"Amazon.com, Inc.",250.02000427246094,-2.53,26.5,14.5,8.5,12.5,16.5,5.0,83.5,False,39.38886705372331,1.28,266.4355018615723,243.03783365885417,234.1849168141683,231.92670013427735,-0.1666,0.0036,16.65,STRONG_BUY
2026-06-03,16.059999465942383,4.491000175476074,ROST,"Ross Stores, Inc.",232.6199951171875,3.93,30.0,10.0,10.0,12.5,15.5,5.0,83.0,False,58.56235822837497,0.73,222.5169990539551,220.33286616007487,205.75711898803712,185.94833106994628,0.7997,0.0272,9.48,STRONG_BUY
2026-06-03,16.059999465942383,4.491000175476074,NXPI,NXP Semiconductors N.V.,321.8800048828125,-0.54,26.0,17.5,9.0,12.5,12.5,5.0,82.5,False,62.91005944662108,0.73,307.76000061035154,246.51027196248373,237.5743480682373,228.57021209716797,0.7419,0.0336,59.36,BUY
2026-06-03,16.059999465942383,4.491000175476074,LRCX,Lam Research Corporation,343.7099914550781,2.78,29.0,14.5,9.0,12.5,12.0,5.0,82.0,False,73.47195617408197,0.93,303.31949615478516,261.7826649983724,236.20445696512857,196.034192237854,1.0419,0.0101,59.69,BUY
2026-06-03,16.059999465942383,4.491000175476074,TXN,Texas Instruments Incorporated,308.5899963378906,0.15,26.0,17.0,9.0,12.5,12.5,5.0,82.0,False,59.99954237822447,0.83,303.0960037231445,246.98254801432293,222.09760754903158,202.97594940185547,0.6358,0.0038,57.07,BUY
2026-06-03,16.059999465942383,4.491000175476074,AMAT,"Applied Materials, Inc.",500.7699890136719,2.19,28.0,14.5,9.0,12.5,12.0,5.0,81.0,False,73.93057497781183,1.01,440.8090576171875,395.1824066162109,354.248085530599,296.4245767974854,1.1392,0.0076,44.96,BUY
2026-06-03,16.059999465942383,4.491000175476074,DXCM,"DexCom, Inc.",72.7699966430664,-0.93,28.5,14.0,9.5,12.5,11.5,5.0,81.0,False,64.02728701101668,0.57,66.86449966430663,64.69483299255371,67.34583326975505,67.73030004501342,0.74,0.0376,7.35,BUY
2026-06-03,16.059999465942383,4.491000175476074,AAPL,Apple Inc.,310.260009765625,-1.57,25.5,14.5,9.5,12.5,14.0,5.0,81.0,False,65.8589125150908,1.06,302.0325393676758,274.50169728597007,269.93534495035806,263.9718334197998,0.7434,0.0222,19.06,BUY
2026-06-03,16.059999465942383,4.491000175476074,EA,Electronic Arts Inc.,202.6300048828125,0.31,26.5,15.5,10.0,12.5,11.0,5.0,80.5,False,62.32976790313748,0.77,200.99665908813478,201.64407068888346,201.97150026957195,197.15523834228514,1.0484,0.0437,1.38,BUY
2026-06-03,16.059999465942383,4.491000175476074,CSCO,"Cisco Systems, Inc.",126.5,-1.17,26.5,14.5,10.0,12.5,12.0,5.0,80.5,False,77.43581033851224,0.97,112.70499992370605,92.89847335815429,85.20521278381348,79.13731674194337,0.8026,0.0186,63.69,BUY
2026-06-03,16.059999465942383,4.491000175476074,AMD,"Advanced Micro Devices, Inc.",542.52001953125,4.02,24.5,17.0,9.0,12.5,12.0,5.0,80.0,False,77.78083233944645,0.77,465.94750213623047,322.88416748046876,269.61625010172526,242.73905014038087,0.9666,0.0081,166.95,BUY
2026-06-03,16.059999465942383,4.491000175476074,MPWR,"Monolithic Power Systems, Inc.",1689.8900146484375,3.99,29.0,13.0,9.5,12.5,11.0,5.0,80.0,False,60.69282268815269,0.64,1595.1339965820312,1388.0255971272786,1223.4374262491863,1103.7525604248046,0.9064,0.0059,60.37,BUY
2026-06-03,16.059999465942383,4.491000175476074,APP,Applovin Corporation,570.8300170898438,-5.75,30.0,13.0,7.5,12.5,11.5,5.0,79.5,False,61.50591582166749,0.62,517.4695037841797,464.7998362223307,507.4986259460449,538.7296759033203,0.7438,0.0166,19.57,BUY
2026-06-03,16.059999465942383,4.491000175476074,BKR,Baker Hughes Company,64.2699966430664,-0.42,25.5,10.0,9.0,12.5,17.0,5.0,79.0,False,48.52593985034196,0.77,64.93500022888183,62.969920539855956,58.47238432566325,53.80948312759399,0.3592,0.0494,8.67,BUY
2026-06-03,16.059999465942383,4.491000175476074,QCOM,QUALCOMM Incorporated,250.00999450683594,3.81,21.5,19.0,8.5,12.5,12.0,5.0,78.5,False,65.0254742564804,0.68,221.3245002746582,165.41683349609374,161.02125879923503,162.61088554382323,0.8566,0.0364,84.92,BUY
2026-06-03,16.059999465942383,4.491000175476074,MSFT,Microsoft Corporation,427.3399963378906,-3.17,28.0,18.5,8.0,12.5,6.5,5.0,78.5,False,52.83233742013781,0.97,421.5872863769531,403.7594696044922,422.82630462646483,455.3090647888184,0.601,0.0117,5.55,BUY
2026-06-03,16.059999465942383,4.491000175476074,GILD,"Gilead Sciences, Inc.",128.99000549316406,1.11,30.0,11.5,9.0,12.5,9.0,5.0,77.0,False,41.6720203617896,0.91,132.31450080871582,135.93244336446125,135.30418281555177,127.90121467590332,0.1627,0.0495,-12.68,BUY
2026-06-03,16.059999465942383,4.491000175476074,ABNB,"Airbnb, Inc.",133.58999633789062,-0.57,24.0,14.0,9.0,12.5,12.0,5.0,76.5,False,47.126665807027436,0.84,134.99300155639648,133.9448336283366,132.57237491607665,128.74532497406005,0.3796,0.0402,0.87,BUY
2026-06-03,16.059999465942383,4.491000175476074,BKNG,Booking Holdings Inc. Common St,164.77999877929688,-1.45,30.0,16.0,8.5,12.5,4.5,5.0,76.5,False,48.30916008833417,0.87,162.24949951171874,170.5581802368164,182.7296506245931,193.39455772399901,0.6055,0.0554,-5.77,BUY
2026-06-03,16.059999465942383,4.491000175476074,ASML,ASML Holding N.V. - New York Re,1726.3599853515625,1.23,24.0,13.0,7.5,12.5,14.0,5.0,76.0,False,68.14295344887248,1.11,1581.179998779297,1455.5216756184896,1375.877766418457,1205.86149017334,1.0291,0.0124,25.06,BUY
2026-06-03,16.059999465942383,4.491000175476074,ADSK,"Autodesk, Inc.",229.60000610351562,-2.98,30.0,17.5,6.0,12.5,4.5,5.0,75.5,False,43.373354707481255,0.98,239.27200088500976,240.18233337402344,252.46316668192546,274.2464000701904,0.0802,0.0631,-9.55,BUY
2026-06-03,16.059999465942383,4.491000175476074,MCHP,Microchip Technology Incorporat,96.55000305175781,-0.42,19.5,17.5,8.5,12.5,12.5,5.0,75.5,False,57.7957764655001,0.87,95.7944435119629,80.75908031463624,76.28729769388835,70.23969089508057,0.5594,0.0218,48.53,BUY
2026-06-03,16.059999465942383,4.491000175476074,MDLZ,"Mondelez International, Inc.",61.310001373291016,0.39,23.0,12.5,9.0,12.5,13.0,5.0,75.0,False,53.95445350314252,0.89,61.46399993896485,58.86408564249675,57.78325611750285,58.204270877838134,0.414,0.0362,9.3,BUY
2026-06-03,16.059999465942383,4.491000175476074,LITE,Lumentum Holdings Inc.,938.0,-8.86,20.5,17.5,6.5,12.5,12.5,5.0,74.5,False,51.97079204292642,0.9,937.2195037841797,845.0776672363281,654.5067504882812,470.5617252349854,0.5033,0.0013,39.58,BUY
2026-06-03,16.059999465942383,4.491000175476074,ROP,"Roper Technologies, Inc.",331.70001220703125,-1.43,30.0,15.5,7.0,12.5,4.5,5.0,74.5,False,47.87530023443971,0.67,329.1285003662109,345.7849975585938,368.98753407796227,415.1076663208008,0.5588,0.0648,-6.03,BUY
2026-06-03,16.059999465942383,4.491000175476074,NFLX,"Netflix, Inc.",81.5199966430664,-2.17,30.0,14.5,6.0,12.5,6.0,5.0,74.0,False,27.252920225283532,1.07,87.0859992980957,92.80583305358887,90.42966658274332,100.6171449661255,-0.2018,0.0757,-15.91,BUY
2026-06-03,16.059999465942383,4.491000175476074,COST,Costco Wholesale Corporation,961.8300170898438,0.79,28.5,7.0,9.5,12.5,11.5,5.0,74.0,False,37.86628295819207,0.79,1015.2534881591797,1002.6567026774088,972.2397761027019,954.8115130615234,0.1806,0.0165,-3.42,BUY
2026-06-03,16.059999465942383,4.491000175476074,DDOG,"Datadog, Inc.",250.3300018310547,-6.99,24.0,13.0,7.5,12.5,11.5,5.0,73.5,False,70.57352845671808,1.08,217.12800064086915,155.6801668802897,141.64104181925455,145.958550491333,0.7856,0.0105,103.39,BUY
2026-06-03,16.059999465942383,4.491000175476074,ADBE,Adobe Inc.,256.239990234375,-2.24,25.5,17.5,5.5,12.5,7.5,5.0,73.5,False,53.555397851929754,0.98,249.59999923706056,247.24933344523112,275.18525009155275,302.6185498046875,0.6707,0.09,-6.87,BUY
2026-06-03,16.059999465942383,4.491000175476074,VRTX,Vertex Pharmaceuticals Incorpor,428.3399963378906,0.76,28.0,11.5,9.0,12.5,7.5,5.0,73.5,False,43.775094992381916,1.02,436.8115005493164,442.40883382161456,453.7043327331543,436.6309991455078,0.2507,0.0256,-14.19,BUY
2026-06-03,16.059999465942383,4.491000175476074,MNST,Monster Beverage Corporation,89.04000091552734,0.91,25.5,8.5,9.0,12.5,12.0,5.0,72.5,False,66.16743169906391,0.72,86.22849960327149,78.88699989318847,79.07191677093506,74.59620014190673,0.7015,0.0193,16.09,BUY
2026-06-03,16.059999465942383,4.491000175476074,CSX,CSX Corporation,46.439998626708984,0.65,19.0,11.5,10.0,12.5,14.0,5.0,72.0,False,59.605432088276515,0.86,45.54055290222168,43.03645820617676,40.63981952667236,38.12920255661011,0.7956,0.0131,13.87,BUY
2026-06-03,16.059999465942383,4.491000175476074,SBUX,Starbucks Corporation,95.88999938964844,0.4,19.5,14.0,7.5,12.5,13.5,5.0,72.0,False,32.80393369217532,1.1,103.04331092834472,98.65882860819498,95.02809638977051,90.30697101593017,0.0174,-0.0119,-4.28,BUY
2026-06-03,16.059999465942383,4.491000175476074,LIN,Linde plc,507.57000732421875,2.35,17.5,13.0,10.0,12.5,13.5,5.0,71.5,False,52.88018061947288,1.05,505.36100006103516,499.4871658325195,476.0010144551595,463.86772232055665,0.5765,0.02,6.56,HOLD
2026-06-03,16.059999465942383,4.491000175476074,PLTR,Palantir Technologies Inc.,142.1999969482422,-6.55,30.0,14.5,5.0,12.5,4.5,5.0,71.5,False,50.23684487686752,0.96,139.25774841308595,143.54074935913087,152.66845817565917,161.3463998413086,0.5909,0.0051,-5.92,HOLD
2026-06-03,16.059999465942383,4.491000175476074,PANW,"Palo Alto Networks, Inc.",280.42999267578125,-5.64,22.5,10.0,8.0,12.5,13.5,5.0,71.5,False,69.58215434145525,1.43,244.83949966430663,193.67133356730145,184.05858370463054,191.16205017089842,0.7834,0.0126,69.36,HOLD
2026-06-03,16.059999465942383,4.491000175476074,KLAC,KLA Corporation,2125.110107421875,3.91,18.5,14.5,6.5,12.5,14.0,5.0,71.0,False,69.46394731762337,0.99,1880.9446228027343,1712.7925130208334,1557.2753774007163,1362.6004373168946,1.1115,0.0104,46.45,HOLD
2026-06-03,16.059999465942383,4.491000175476074,WDAY,"Workday, Inc.",146.89999389648438,-1.33,28.5,17.5,4.5,12.5,3.0,5.0,71.0,False,61.7166351887147,0.77,129.7094997406006,127.93350016276041,154.2729164123535,184.8034497833252,0.8832,0.086,3.09,HOLD
2026-06-03,16.059999465942383,4.491000175476074,SNDK,Sandisk Corporation,1831.5,6.71,19.0,13.0,9.5,12.5,12.0,5.0,71.0,False,74.23555481695722,0.89,1525.2304992675781,1066.1969980875651,759.7446662902832,514.0999251365662,1.0218,0.0083,195.93,HOLD
2026-06-03,16.059999465942383,4.491000175476074,ARM,Arm Holdings plc,411.8299865722656,2.26,25.5,10.0,7.5,12.5,10.0,5.0,70.5,False,81.14513847763135,0.84,278.94700012207034,199.90225092569986,158.69745871225993,154.85347522735594,0.9573,0.0017,241.63,HOLD
2026-06-03,16.059999465942383,4.491000175476074,MAR,Marriott International,376.75,0.8,16.5,11.5,9.0,12.5,15.5,5.0,70.0,False,60.517678257078586,0.7,364.60314178466797,349.9899373372396,337.05616404215493,311.08246658325197,0.7464,0.0181,15.8,HOLD
2026-06-03,16.059999465942383,4.491000175476074,FTNT,"Fortinet, Inc.",146.47999572753906,-1.6,25.0,8.5,8.0,12.5,10.0,5.0,69.0,False,80.1622322960357,1.07,126.16000022888184,97.27449989318848,88.88716665903728,86.2613500213623,0.8579,0.0169,73.97,HOLD
2026-06-03,16.059999465942383,4.491000175476074,ISRG,"Intuitive Surgical, Inc.",407.2900085449219,1.24,30.0,11.5,7.5,12.5,2.5,5.0,69.0,False,35.21535521775483,1.06,431.11999969482423,454.88599955240886,492.0368336995443,493.9514012145996,0.0988,0.0156,-16.17,HOLD
2026-06-03,16.059999465942383,4.491000175476074,INTU,Intuit Inc.,311.44000244140625,-3.32,25.0,17.5,6.0,12.5,2.5,5.0,68.5,False,37.95218708864001,0.93,358.67150115966797,394.515830485026,463.5043050130208,542.6325067138672,0.1968,0.0614,-31.18,HOLD
2026-06-03,16.059999465942383,4.491000175476074,AXON,"Axon Enterprise, Inc.",481.4800109863281,-1.76,30.0,11.5,6.0,12.5,3.0,5.0,68.0,False,69.06185334471913,0.93,412.01650085449216,422.83116658528644,483.2789171854655,561.6459504699707,0.9875,0.0016,-9.15,HOLD
2026-06-03,16.059999465942383,4.491000175476074,CHTR,"Charter Communications, Inc.",129.00999450683594,-8.03,20.5,17.5,3.5,12.5,7.5,5.0,66.5,False,26.296481129853433,1.38,145.77299957275392,189.83300018310547,202.1189168294271,218.89070030212403,-0.133,0.132,-41.18,HOLD
2026-06-03,16.059999465942383,4.491000175476074,PCAR,PACCAR Inc.,114.37999725341797,1.32,17.0,14.0,7.0,12.5,10.0,5.0,65.5,False,51.62130803193156,1.13,111.93911552429199,116.74713872273763,118.08724657694499,109.84456520080566,0.8306,0.0247,-3.6,HOLD
2026-06-03,16.059999465942383,4.491000175476074,CDNS,"Cadence Design Systems, Inc.",408.0,-2.01,19.5,8.5,10.0,12.5,10.0,5.0,65.5,False,71.99286703483361,1.23,368.07749938964844,322.97300109863284,314.9920834859212,324.0400003051758,0.9475,0.0133,39.11,HOLD
2026-06-03,16.059999465942383,4.491000175476074,AMGN,Amgen Inc.,338.2200012207031,3.03,17.5,11.5,8.0,12.5,10.0,5.0,64.5,False,53.285479142792056,0.93,332.18067932128906,342.2096928914388,343.3128313700358,324.44143508911134,0.8326,0.0407,-9.23,HOLD
2026-06-03,16.059999465942383,4.491000175476074,FAST,Fastenal Company,46.459999084472656,3.87,19.0,7.0,8.0,12.5,13.0,5.0,64.5,False,63.80847384911517,1.18,44.14999961853027,44.91235084533692,44.25668449401856,44.186108627319335,1.2823,0.0169,0.88,HOLD
2026-06-03,16.059999465942383,4.491000175476074,SHOP,Shopify Inc.,112.94000244140625,-3.48,20.5,13.0,9.0,12.5,4.5,5.0,64.5,False,50.81288818147258,0.56,106.93250045776367,116.85166714986165,129.81750005086263,139.2149499511719,0.6978,0.0086,-12.69,HOLD
2026-06-03,16.059999465942383,4.491000175476074,PEP,"Pepsico, Inc.",142.5399932861328,0.38,24.0,10.0,8.5,12.5,4.5,5.0,64.5,False,34.25028193845179,0.79,148.66449966430665,153.23633295694987,152.91541531880696,149.0106388092041,0.1346,0.0449,-11.34,HOLD
2026-06-03,16.059999465942383,4.491000175476074,CCEP,Coca-Cola Europacific Partners ,92.41000366210938,1.55,25.5,8.5,5.0,12.5,8.0,5.0,64.5,False,49.07611549973026,1.25,92.21355514526367,93.87359517415365,93.91332194010417,91.45502159118652,0.5306,0.0427,-8.18,HOLD
2026-06-03,16.059999465942383,4.491000175476074,ORLY,"O'Reilly Automotive, Inc.",87.37999725341797,1.33,21.5,11.5,7.5,12.5,6.0,5.0,64.0,False,38.645631073428,1.12,90.42949905395508,91.6979995727539,93.00124969482422,96.33409980773926,0.1971,0.0184,-7.74,HOLD
2026-06-03,16.059999465942383,4.491000175476074,ALNY,"Alnylam Pharmaceuticals, Inc.",292.5799865722656,2.26,22.5,16.0,5.5,12.5,2.5,5.0,64.0,False,45.19082168098073,1.0,294.6125015258789,309.13983357747395,335.055083211263,383.3920999145508,0.4106,0.0052,-9.24,HOLD
2026-06-03,16.059999465942383,4.491000175476074,AEP,American Electric Power Company,126.30999755859375,-0.63,16.0,10.0,7.5,12.5,11.0,5.0,62.0,False,42.71362105308035,0.96,128.78471145629882,130.89653956095378,125.27620112101236,120.40538188934326,0.2245,-0.1012,-3.84,HOLD
2026-06-03,16.059999465942383,4.491000175476074,MELI,"MercadoLibre, Inc.",1638.5400390625,-2.05,18.0,14.0,7.0,12.5,5.5,5.0,62.0,False,44.05977996774043,0.67,1657.398016357422,1721.8346720377604,1866.6786712646485,2016.4328546142578,0.445,-0.0494,-5.94,HOLD
2026-06-03,16.059999465942383,4.491000175476074,CTSH,Cognizant Technology Solutions ,53.5099983215332,-2.96,18.5,17.5,5.5,12.5,2.5,5.0,61.5,False,50.27505020480134,0.76,51.369084167480466,56.344631067911784,66.50859546661377,67.92986122131347,0.6685,0.0754,-14.44,HOLD
2026-06-03,16.059999465942383,4.491000175476074,TMUS,"T-Mobile US, Inc.",181.4499969482422,-3.91,18.5,17.5,4.0,12.5,4.0,5.0,61.5,False,36.07610426551593,1.44,189.2208106994629,196.83367767333985,198.43167406717936,208.7543330383301,-0.1735,0.0568,-16.61,HOLD
2026-06-03,16.059999465942383,4.491000175476074,PDD,PDD Holdings Inc.,85.4000015258789,-3.15,20.5,16.0,5.0,12.5,2.5,5.0,61.5,False,36.290540365504405,0.88,94.12250022888183,98.37700017293294,103.1192501703898,112.78485008239745,0.136,0.5894,-18.56,HOLD
2026-06-03,16.059999465942383,4.491000175476074,KHC,The Kraft Heinz Company,22.760000228881836,-2.44,12.5,14.5,6.0,12.5,11.0,5.0,61.5,False,42.814827320825685,1.17,23.53150005340576,22.756999969482422,23.22762376467387,23.89058948516846,0.0684,0.119,-3.8,HOLD
2026-06-03,16.059999465942383,4.491000175476074,MRVL,"Marvell Technology, Inc.",301.6499938964844,3.73,15.0,14.5,4.5,12.5,10.0,5.0,61.5,False,86.85120611132977,2.86,196.1364990234375,146.23303705851237,114.28333377838135,101.26282314300538,1.1962,0.0086,223.47,PARTIAL_SELL
2026-06-03,16.059999465942383,4.491000175476074,IDXX,"IDEXX Laboratories, Inc.",560.72998046875,1.8,24.5,7.0,7.5,12.5,4.5,5.0,61.0,False,51.02957717963244,1.31,552.2094970703125,566.7298309326172,619.1762476603191,636.8019476318359,0.6427,0.0178,-6.37,HOLD
2026-06-03,16.059999465942383,4.491000175476074,HON,Honeywell International Inc.,223.25999450683594,-5.09,11.0,11.5,9.5,12.5,11.5,5.0,61.0,False,48.63038795388078,1.33,222.84827194213867,223.76075795491536,220.99660428365073,210.5629219818115,0.512,0.0208,-6.7,HOLD
2026-06-03,16.059999465942383,4.491000175476074,TRI,Thomson Reuters Corp,83.43000030517578,-3.36,21.5,14.0,5.0,12.5,2.5,5.0,60.5,False,45.15612164347855,0.52,86.32617568969727,88.84986559549968,99.60060393015543,119.77513801574707,0.3212,0.0461,-17.69,HOLD
2026-06-03,16.059999465942383,4.491000175476074,REGN,"Regeneron Pharmaceuticals, Inc.",618.9500122070312,2.66,20.0,14.0,8.5,12.5,0.5,5.0,60.5,False,33.813433112946385,0.81,660.7110931396485,717.2302256266277,742.0632858276367,693.5354406738281,0.2705,0.0504,-19.71,HOLD
2026-06-03,16.059999465942383,4.491000175476074,ADP,"Automatic Data Processing, Inc.",227.75,-1.48,20.0,13.0,7.0,12.5,3.0,5.0,60.5,False,60.84743217415083,0.89,218.5539993286133,208.97322006225585,224.92089831034343,244.89454345703126,0.812,0.0522,5.64,HOLD
2026-06-03,16.059999465942383,4.491000175476074,CTAS,Cintas Corporation,174.72000122070312,0.81,20.0,10.0,7.5,12.5,5.0,5.0,60.0,False,55.882220926201306,0.89,170.03341369628907,174.78483505249022,183.71331570943195,187.72078300476073,0.8312,0.0216,-10.74,HOLD
2026-06-03,16.059999465942383,4.491000175476074,PAYX,"Paychex, Inc.",98.44999694824219,-2.32,18.5,13.0,6.5,12.5,4.5,5.0,60.0,False,58.92434227528608,0.68,94.50288238525391,91.90141728719075,97.21671657562256,106.5327066040039,0.787,,4.83,HOLD
2026-06-03,16.059999465942383,4.491000175476074,XEL,Xcel Energy Inc.,77.38999938964844,-0.62,14.0,10.0,7.5,12.5,11.0,5.0,60.0,False,41.36150003512533,1.26,79.4955005645752,79.85636507670084,78.12440204620361,77.45073902130127,0.0946,-0.1547,-4.79,HOLD
2026-06-03,16.059999465942383,4.491000175476074,CEG,Constellation Energy Corporatio,267.239990234375,-1.98,30.0,5.5,6.0,12.5,0.5,5.0,59.5,False,40.91443156071878,1.01,284.94158325195315,292.68751932779946,305.1439628601074,321.4633169555664,0.2408,-0.0467,-15.59,WEAK
2026-06-03,16.059999465942383,4.491000175476074,VRSK,"Verisk Analytics, Inc.",178.3300018310547,-0.43,19.0,11.5,6.5,12.5,4.5,5.0,59.0,False,54.40565087552393,0.86,171.05750274658203,180.68909250895183,194.44120864868165,212.24722839355468,0.7968,0.0404,-11.78,WEAK
2026-06-03,16.059999465942383,4.491000175476074,SNPS,"Synopsys, Inc.",498.0199890136719,-2.03,15.5,8.5,8.5,12.5,8.5,5.0,58.5,False,51.58238918707051,0.76,505.6279998779297,458.69483540852866,462.3315856933594,467.2634515380859,0.3681,0.0371,15.11,WEAK
2026-06-03,16.059999465942383,4.491000175476074,INSM,Insmed Incorporated,103.86000061035156,0.13,15.0,14.0,8.0,12.5,3.5,5.0,58.0,False,34.067847127631254,0.57,109.42450065612793,133.87816632588704,148.73491687774657,155.5524998855591,0.3211,-0.0269,-27.8,WEAK
2026-06-03,16.059999465942383,4.491000175476074,INTC,Intel Corporation,112.70999908447266,4.43,3.5,17.0,7.5,12.5,12.5,5.0,58.0,False,56.32866270726502,0.86,116.48449974060058,79.55149987538655,61.73916667302449,50.46360001564026,0.3499,-0.0147,140.94,WEAK
2026-06-03,16.059999465942383,4.491000175476074,PYPL,"PayPal Holdings, Inc.",42.61000061035156,-4.31,15.0,16.0,5.5,12.5,4.0,5.0,58.0,False,32.575892412874424,1.28,44.68149967193604,46.26199982961019,49.13167584737142,56.20192237854004,-0.1122,0.1086,-5.35,WEAK
2026-06-03,16.059999465942383,4.491000175476074,WMT,Walmart Inc.,116.88999938964844,3.39,19.5,7.0,7.5,12.5,5.5,5.0,57.0,False,36.513713945813016,1.24,124.99221076965333,125.45787251790365,122.6714931488037,114.82907955169678,0.2206,0.0074,-6.21,WEAK
2026-06-03,16.059999465942383,4.491000175476074,KDP,Keurig Dr Pepper Inc.,30.549999237060547,0.63,7.0,12.5,8.0,12.5,12.0,5.0,57.0,False,69.74959176530494,1.16,29.341500186920165,27.752229690551758,27.942905314763387,27.66172468185425,0.9639,-0.3933,9.91,WEAK
2026-06-03,16.059999465942383,4.491000175476074,CPRT,"Copart, Inc.",30.350000381469727,-1.65,20.5,7.0,6.0,12.5,4.0,5.0,55.0,False,30.612357157853523,0.93,32.96349992752075,33.24666687647502,36.13891682624817,39.35730006217957,-0.1763,0.0356,-16.41,WEAK
2026-06-03,16.059999465942383,4.491000175476074,TTWO,"Take-Two Interactive Software, ",215.8000030517578,-2.96,10.5,8.5,8.5,12.5,9.5,5.0,54.5,False,42.71102338873986,0.76,227.70600128173828,213.39650014241536,221.5002503712972,231.6144499206543,0.1648,0.0361,3.21,WEAK
2026-06-03,16.059999465942383,4.491000175476074,DASH,"DoorDash, Inc.",154.5800018310547,-1.51,19.0,7.0,7.0,12.5,3.5,5.0,54.0,False,43.93390425762808,0.72,158.95949935913086,163.0575828552246,182.8562914530436,207.1779997253418,0.2923,0.0341,-9.03,WEAK
2026-06-03,16.059999465942383,4.491000175476074,GEHC,GE HealthCare Technologies Inc.,62.029998779296875,0.06,14.0,11.5,7.0,12.5,3.5,5.0,53.5,False,40.68552392183682,0.83,62.5867504119873,67.65003732045491,74.8425045967102,75.13086263656616,0.3748,0.0526,-14.67,WEAK
2026-06-03,16.059999465942383,4.491000175476074,CMCSA,Comcast Corporation,23.520000457763672,-5.35,17.0,5.5,6.0,12.5,7.5,5.0,53.5,False,26.329202554968134,1.35,25.079999923706055,27.381352106730144,28.159283860524496,27.881824598312377,-0.1837,0.0478,-23.42,WEAK
2026-06-03,16.059999465942383,4.491000175476074,WBD,"Warner Bros. Discovery, Inc. - ",27.0,-0.66,8.5,5.5,8.0,12.5,13.5,5.0,53.0,False,45.51106414774518,0.88,27.1290002822876,27.24733330408732,27.816666666666666,24.341850051879884,0.207,0.2728,-2.74,WEAK
2026-06-03,16.059999465942383,4.491000175476074,ZS,"Zscaler, Inc.",134.3699951171875,-6.78,19.5,13.0,2.5,12.5,0.5,5.0,53.0,False,43.28445500638349,1.06,154.9374984741211,144.9123327891032,171.82129154205322,219.59132526397704,0.2034,0.051,-14.2,WEAK
2026-06-03,16.059999465942383,4.491000175476074,TSLA,"Tesla, Inc.",423.70001220703125,-0.01,15.5,7.0,6.5,12.5,6.5,5.0,53.0,False,53.56885896019092,0.86,425.9255004882813,393.89916737874347,413.96808395385744,413.416950378418,0.4599,0.0033,6.13,WEAK
2026-06-03,16.059999465942383,4.491000175476074,FANG,"Diamondback Energy, Inc.",210.58999633789062,4.05,9.5,4.0,7.5,12.5,14.0,5.0,52.5,False,62.79200346220972,1.4,198.60310897827148,193.7977528889974,175.93705838521322,162.45274627685546,0.9869,0.0236,18.71,WEAK
2026-06-03,16.059999465942383,4.491000175476074,ODFL,"Old Dominion Freight Line, Inc.",236.05999755859375,3.05,6.0,7.0,8.5,12.5,12.0,5.0,51.0,False,73.87751118435081,1.24,209.3339988708496,203.56266606648762,191.41916834513347,171.4760209274292,0.9937,0.0176,21.04,WEAK
2026-06-03,16.059999465942383,4.491000175476074,CRWD,"CrowdStrike Holdings, Inc.",747.6099853515625,-2.78,10.5,5.5,7.0,12.5,10.0,5.0,50.5,False,76.31512682174386,1.35,627.0875015258789,491.3151657104492,466.7128331502279,475.31030044555666,0.8422,0.0084,71.34,WEAK
2026-06-03,16.059999465942383,4.491000175476074,EXC,Exelon Corporation,45.08000183105469,0.18,7.0,8.5,8.0,12.5,9.5,5.0,50.5,False,46.045965460594175,1.35,44.89149990081787,46.946666653951006,45.92139298121135,45.40774654388428,0.5602,-0.0609,-8.02,WEAK
2026-06-03,16.059999465942383,4.491000175476074,FER,Ferrovial N.V.,66.38999938964844,0.08,10.0,4.0,7.5,12.5,11.0,5.0,50.0,False,44.393016001730786,1.17,67.92826538085937,66.98382066090902,67.45507062276205,64.28606489181519,0.2408,0.0068,1.51,WEAK
2026-06-03,16.059999465942383,4.491000175476074,MSTR,Strategy Inc,126.54499816894531,-7.01,14.0,11.5,3.5,12.5,2.5,5.0,49.0,False,30.49911956291629,1.27,166.80524978637695,153.2264170328776,151.57537530263264,204.11422527313232,-0.0565,-0.1954,-8.61,SELL
2026-06-04,15.399999618530273,4.4770002365112305,MU,"Micron Technology, Inc.",996.0,-7.74,29.0,20.5,8.0,12.5,15.5,5.0,90.5,False,69.65540554769487,0.98,838.9499938964843,577.7707010904948,468.5032744089762,357.0054076766968,0.7901,0.0026,137.98,STRONG_BUY
